order_id,date,region,product,quantity,unit_price,revenue
5125,2024-06-17,North,Chair,3,166.77,500.31
5125,2024-06-17,North,Smartphone,1,732.11,732.11
5126,2024-06-17,North,Tablet,1,541.88,541.88
5126,2024-06-17,North,Mouse,1,24.58,24.58
5126,2024-06-17,North,Smartphone,3,826.75,2480.25
5127,2024-06-17,South,Keyboard,1,48.84,48.84
5127,2024-06-17,South,Printer,4,129.72,518.88
5128,2024-06-17,East,Laptop,4,1004.32,4017.28
5128,2024-06-17,East,Printer,3,128.16,384.48
5128,2024-06-17,East,Desk,1,184.82,184.82
5129,2024-06-17,East,Smartphone,3,813.9,2441.7
5129,2024-06-17,East,Tablet,2,514.9,1029.8
5130,2024-06-17,West,Tablet,3,459.82,1379.46
5130,2024-06-17,West,Tablet,1,525.24,525.24
5130,2024-06-17,West,Mouse,3,27.32,81.96
5131,2024-06-17,North,Smartphone,4,802.74,3210.96
5131,2024-06-17,North,Tablet,2,465.64,931.28
5131,2024-06-17,North,Monitor,3,209.29,627.87
5132,2024-06-17,North,Smartphone,2,856.67,1713.34
5132,2024-06-17,North,Smartphone,1,868.0,868.0
5133,2024-06-17,North,Laptop,3,1190.01,3570.03
5133,2024-06-17,North,Tablet,3,450.61,1351.83
5134,2024-06-17,North,Smartphone,2,849.05,1698.1
5134,2024-06-17,North,Headphones,4,79.42,317.68
5135,2024-06-17,South,Headphones,1,76.67,76.67
5135,2024-06-17,South,Monitor,3,237.75,713.25
5135,2024-06-17,South,Desk,3,215.83,647.49
5136,2024-06-17,South,Laptop,2,1094.92,2189.84
5137,2024-06-17,South,Headphones,1,74.95,74.95
5137,2024-06-17,South,Desk,2,218.77,437.54
5138,2024-06-17,West,Monitor,4,214.18,856.72
5138,2024-06-17,West,Smartphone,4,866.05,3464.2
5138,2024-06-17,West,Monitor,4,221.23,884.92
5139,2024-06-17,North,Desk,4,203.64,814.56
5139,2024-06-17,North,Printer,2,151.48,302.96
5139,2024-06-17,North,Laptop,4,1090.59,4362.36
5140,2024-06-17,East,Tablet,2,456.11,912.22
5140,2024-06-17,East,Chair,1,159.23,159.23
5140,2024-06-17,East,Laptop,3,1029.92,3089.76
5141,2024-06-17,North,Monitor,2,218.91,437.82
5141,2024-06-17,North,Headphones,4,81.6,326.4
5141,2024-06-17,North,Laptop,2,1059.98,2119.96
5142,2024-06-17,East,Headphones,1,81.51,81.51
5142,2024-06-17,East,Desk,4,180.17,720.68
5143,2024-06-17,North,Headphones,4,76.12,304.48
5144,2024-06-17,South,Keyboard,3,46.15,138.45
5144,2024-06-17,South,Monitor,3,220.71,662.13
5144,2024-06-17,South,Smartphone,3,869.41,2608.23
5145,2024-06-17,East,Desk,2,202.11,404.22
5145,2024-06-17,East,Keyboard,4,42.18,168.72
5145,2024-06-17,East,Chair,2,148.1,296.2
5146,2024-06-17,South,Smartphone,2,830.21,1660.42
5146,2024-06-17,South,Printer,4,145.85,583.4
5147,2024-06-17,West,Tablet,4,452.58,1810.32
5147,2024-06-17,West,Printer,1,153.02,153.02
5148,2024-06-17,East,Desk,2,204.29,408.58
5148,2024-06-17,East,Monitor,2,220.75,441.5
5149,2024-06-17,West,Mouse,2,25.27,50.54
5150,2024-06-17,West,Smartphone,2,751.89,1503.78
5150,2024-06-17,West,Laptop,1,1122.05,1122.05
5150,2024-06-17,West,Printer,2,140.88,281.76
5151,2024-06-18,North,Printer,2,151.58,303.16
5151,2024-06-18,North,Smartphone,2,751.88,1503.76
5151,2024-06-18,North,Monitor,4,241.0,964.0
5152,2024-06-18,East,Smartphone,4,750.48,3001.92
5153,2024-06-18,East,Laptop,3,1023.63,3070.89
5153,2024-06-18,East,Tablet,4,460.72,1842.88
5153,2024-06-18,East,Printer,4,127.83,511.32
5154,2024-06-18,East,Laptop,3,1180.41,3541.23
5154,2024-06-18,East,Mouse,4,26.64,106.56
5154,2024-06-18,East,Desk,3,188.44,565.32
5155,2024-06-18,East,Desk,4,205.28,821.12
5155,2024-06-18,East,Laptop,1,1030.11,1030.11
5156,2024-06-18,South,Smartphone,3,837.74,2513.22
5156,2024-06-18,South,Laptop,4,1111.6,4446.4
5157,2024-06-18,West,Chair,4,174.1,696.4
5157,2024-06-18,West,Desk,2,216.14,432.28
5157,2024-06-18,West,Smartphone,4,850.62,3402.48
5158,2024-06-18,North,Desk,3,212.98,638.94
5159,2024-06-18,East,Tablet,4,502.45,2009.8
5160,2024-06-18,East,Desk,2,215.81,431.62
5160,2024-06-18,East,Mouse,1,24.06,24.06
5161,2024-06-18,North,Smartphone,2,878.81,1757.62
5162,2024-06-18,East,Tablet,1,542.85,542.85
5162,2024-06-18,East,Printer,3,150.26,450.78
5163,2024-06-18,North,Tablet,3,495.02,1485.06
5163,2024-06-18,North,Tablet,3,487.41,1462.23
5163,2024-06-18,North,Smartphone,3,755.49,2266.47
5164,2024-06-18,West,Tablet,1,454.06,454.06
5164,2024-06-18,West,Laptop,3,1086.32,3258.96
5165,2024-06-18,West,Printer,2,135.32,270.64
5166,2024-06-18,North,Tablet,3,534.27,1602.81
5167,2024-06-18,South,Printer,2,138.61,277.22
5168,2024-06-18,North,Smartphone,2,726.9,1453.8
5168,2024-06-18,North,Desk,3,219.16,657.48
5168,2024-06-18,North,Desk,4,216.8,867.2
5169,2024-06-18,West,Mouse,3,26.0,78.0
5169,2024-06-18,West,Mouse,1,23.12,23.12
5170,2024-06-18,South,Mouse,2,24.13,48.26
5170,2024-06-18,South,Printer,4,148.73,594.92
5170,2024-06-18,South,Tablet,3,532.85,1598.55
5171,2024-06-18,North,Chair,4,168.05,672.2
5171,2024-06-18,North,Tablet,3,482.66,1447.98
5171,2024-06-18,North,Tablet,4,450.53,1802.12
5172,2024-06-18,North,Laptop,2,995.4,1990.8
5172,2024-06-18,North,Keyboard,2,47.17,94.34
5172,2024-06-18,North,Chair,2,147.63,295.26
5173,2024-06-18,North,Headphones,3,74.83,224.49
5173,2024-06-18,North,Mouse,1,24.62,24.62
5174,2024-06-19,East,Keyboard,2,49.34,98.68
5174,2024-06-19,East,Monitor,4,205.88,823.52
5175,2024-06-19,East,Smartphone,4,778.8,3115.2
5176,2024-06-19,South,Keyboard,3,43.24,129.72
5176,2024-06-19,South,Smartphone,2,741.63,1483.26
5177,2024-06-19,South,Chair,1,145.83,145.83
5178,2024-06-19,East,Printer,4,142.0,568.0
5178,2024-06-19,East,Chair,2,162.01,324.02
5179,2024-06-19,East,Laptop,1,1044.79,1044.79
5180,2024-06-19,South,Desk,1,184.76,184.76
5180,2024-06-19,South,Headphones,4,77.1,308.4
5181,2024-06-19,East,Tablet,4,489.07,1956.28
5181,2024-06-19,East,Laptop,2,1123.86,2247.72
5181,2024-06-19,East,Keyboard,3,44.64,133.92
5182,2024-06-19,South,Keyboard,1,44.04,44.04
5183,2024-06-19,West,Printer,4,139.19,556.76
5184,2024-06-20,South,Mouse,1,25.16,25.16
5184,2024-06-20,South,Chair,1,166.51,166.51
5184,2024-06-20,South,Tablet,2,454.85,909.7
5185,2024-06-20,North,Headphones,2,76.61,153.22
5185,2024-06-20,North,Smartphone,1,807.14,807.14
5185,2024-06-20,North,Chair,1,162.15,162.15
5186,2024-06-20,South,Headphones,1,80.97,80.97
5186,2024-06-20,South,Chair,2,147.67,295.34
5186,2024-06-20,South,Tablet,1,527.05,527.05
5187,2024-06-20,South,Desk,1,211.18,211.18
5187,2024-06-20,South,Chair,4,162.45,649.8
5188,2024-06-20,West,Smartphone,3,832.99,2498.97
5189,2024-06-20,South,Laptop,4,1002.76,4011.04
5189,2024-06-20,South,Smartphone,2,803.59,1607.18
5190,2024-06-20,North,Smartphone,3,858.35,2575.05
5191,2024-06-20,North,Mouse,1,26.42,26.42
5191,2024-06-20,North,Headphones,3,73.8,221.4
5192,2024-06-20,South,Printer,1,142.84,142.84
5192,2024-06-20,South,Chair,4,152.95,611.8
5193,2024-06-20,West,Tablet,2,469.86,939.72
5194,2024-06-20,North,Laptop,1,1115.03,1115.03
5194,2024-06-20,North,Desk,1,216.56,216.56
5195,2024-06-20,North,Mouse,2,26.72,53.44
5196,2024-06-20,South,Mouse,3,23.81,71.43
5196,2024-06-20,South,Desk,3,181.82,545.46
5196,2024-06-20,South,Keyboard,3,46.34,139.02
5197,2024-06-20,South,Printer,2,141.92,283.84
5198,2024-06-20,North,Tablet,2,526.44,1052.88
5198,2024-06-20,North,Desk,2,187.72,375.44
5199,2024-06-20,West,Laptop,2,1142.18,2284.36
5200,2024-06-20,East,Smartphone,1,860.03,860.03
5200,2024-06-20,East,Monitor,3,210.23,630.69
5200,2024-06-20,East,Printer,4,152.19,608.76
5201,2024-06-20,West,Desk,1,187.02,187.02
5201,2024-06-20,West,Smartphone,4,847.41,3389.64
5202,2024-06-20,North,Chair,2,171.14,342.28
5202,2024-06-20,North,Keyboard,2,42.98,85.96
5203,2024-06-20,North,Monitor,2,204.65,409.3
5204,2024-06-20,East,Tablet,4,459.01,1836.04
5204,2024-06-20,East,Chair,3,172.73,518.19
5205,2024-06-20,East,Chair,3,168.89,506.67
5206,2024-06-20,East,Desk,4,196.12,784.48
5206,2024-06-20,East,Printer,4,147.06,588.24
5206,2024-06-20,East,Smartphone,2,805.34,1610.68
5207,2024-06-20,East,Monitor,1,233.66,233.66
5208,2024-06-20,South,Mouse,4,25.78,103.12
5208,2024-06-20,South,Desk,1,206.28,206.28
5208,2024-06-20,South,Smartphone,1,741.9,741.9
5209,2024-06-20,West,Chair,1,159.95,159.95
5209,2024-06-20,West,Headphones,2,79.84,159.68
5209,2024-06-20,West,Desk,2,207.97,415.94
5210,2024-06-20,North,Chair,4,167.04,668.16
5210,2024-06-20,North,Smartphone,4,773.47,3093.88
5211,2024-06-20,North,Headphones,2,78.63,157.26
5211,2024-06-20,North,Tablet,2,496.32,992.64
5212,2024-06-20,West,Tablet,4,475.93,1903.72
5212,2024-06-20,West,Chair,4,166.35,665.4
5212,2024-06-20,West,Chair,3,167.59,502.77
5213,2024-06-21,South,Smartphone,1,817.62,817.62
5213,2024-06-21,South,Keyboard,4,45.85,183.4
5213,2024-06-21,South,Printer,1,148.48,148.48
5214,2024-06-21,West,Smartphone,3,769.01,2307.03
5214,2024-06-21,West,Keyboard,3,47.22,141.66
5214,2024-06-21,West,Keyboard,1,42.72,42.72
5215,2024-06-21,North,Headphones,1,80.2,80.2
5216,2024-06-21,South,Keyboard,3,42.22,126.66
5216,2024-06-21,South,Desk,4,182.23,728.92
5216,2024-06-21,South,Laptop,3,1113.41,3340.23
5217,2024-06-21,South,Mouse,3,24.28,72.84
5217,2024-06-21,South,Tablet,3,479.77,1439.31
5217,2024-06-21,South,Printer,3,136.39,409.17
5218,2024-06-21,West,Laptop,1,1076.34,1076.34
5218,2024-06-21,West,Smartphone,4,834.14,3336.56
5218,2024-06-21,West,Printer,2,138.27,276.54
5219,2024-06-21,West,Keyboard,2,43.54,87.08
5219,2024-06-21,West,Desk,3,219.07,657.21
5220,2024-06-21,West,Monitor,1,200.13,200.13
5220,2024-06-21,West,Laptop,3,1189.98,3569.94
5220,2024-06-21,West,Printer,3,144.77,434.31
5221,2024-06-21,South,Headphones,3,87.93,263.79
5222,2024-06-21,South,Smartphone,3,800.48,2401.44
5223,2024-06-21,East,Chair,4,146.98,587.92
5223,2024-06-21,East,Smartphone,2,848.99,1697.98
5223,2024-06-21,East,Desk,1,216.1,216.1
5224,2024-06-21,South,Monitor,2,240.99,481.98
5225,2024-06-21,South,Monitor,2,232.32,464.64
5225,2024-06-21,South,Monitor,4,204.59,818.36
5225,2024-06-21,South,Keyboard,1,43.84,43.84
5226,2024-06-21,West,Printer,1,153.2,153.2
5227,2024-06-21,East,Headphones,2,73.37,146.74
5227,2024-06-21,East,Printer,4,136.73,546.92
5228,2024-06-21,South,Chair,4,168.18,672.72
5228,2024-06-21,South,Mouse,1,26.93,26.93
5229,2024-06-21,South,Headphones,1,77.07,77.07
5229,2024-06-21,South,Mouse,2,23.44,46.88
5230,2024-06-21,West,Keyboard,2,46.77,93.54
5231,2024-06-21,South,Printer,2,147.64,295.28
5231,2024-06-21,South,Smartphone,4,807.61,3230.44
5231,2024-06-21,South,Chair,2,168.25,336.5
5232,2024-06-21,East,Laptop,2,1201.28,2402.56
5232,2024-06-21,East,Keyboard,3,47.16,141.48
5232,2024-06-21,East,Monitor,4,202.07,808.28
5233,2024-06-21,East,Desk,1,217.2,217.2
5234,2024-06-21,North,Desk,2,211.78,423.56
5234,2024-06-21,North,Keyboard,3,49.03,147.09
5234,2024-06-21,North,Laptop,1,1034.08,1034.08
5235,2024-06-21,North,Keyboard,4,42.85,171.4
5235,2024-06-21,North,Smartphone,1,874.82,874.82
5235,2024-06-21,North,Smartphone,1,744.84,744.84
5236,2024-06-21,West,Headphones,1,79.7,79.7
5236,2024-06-21,West,Laptop,4,1025.72,4102.88
5237,2024-06-21,West,Printer,3,129.06,387.18
5237,2024-06-21,West,Monitor,4,207.43,829.72
5237,2024-06-21,West,Laptop,2,1102.07,2204.14
5238,2024-06-21,West,Mouse,3,23.51,70.53
5239,2024-06-21,South,Tablet,4,456.0,1824.0
5239,2024-06-21,South,Smartphone,2,808.37,1616.74
5239,2024-06-21,South,Keyboard,2,41.16,82.32
5240,2024-06-21,West,Laptop,4,1193.93,4775.72
5241,2024-06-21,North,Mouse,1,25.81,25.81
5242,2024-06-21,South,Mouse,2,23.17,46.34
5242,2024-06-21,South,Monitor,2,217.55,435.1
5242,2024-06-21,South,Smartphone,4,831.68,3326.72
5243,2024-06-21,East,Chair,1,160.18,160.18
5243,2024-06-21,East,Headphones,2,79.53,159.06
5244,2024-06-21,South,Desk,4,200.23,800.92
5245,2024-06-21,East,Laptop,2,1051.0,2102.0
5245,2024-06-21,East,Tablet,4,477.13,1908.52
5245,2024-06-21,East,Printer,3,144.23,432.69
5246,2024-06-21,West,Desk,2,198.78,397.56
5247,2024-06-21,North,Chair,2,157.65,315.3
5247,2024-06-21,North,Tablet,4,529.76,2119.04
5247,2024-06-21,North,Monitor,4,224.82,899.28
5248,2024-06-21,West,Tablet,3,509.33,1527.99
5248,2024-06-21,West,Laptop,2,1100.29,2200.58
5249,2024-06-21,North,Desk,1,188.16,188.16
5250,2024-06-21,North,Laptop,1,1121.3,1121.3
5250,2024-06-21,North,Keyboard,3,45.38,136.14
5251,2024-06-21,South,Keyboard,2,42.95,85.9
5251,2024-06-21,South,Smartphone,3,733.95,2201.85
5252,2024-06-22,South,Tablet,4,501.66,2006.64
5252,2024-06-22,South,Tablet,2,458.26,916.52
5252,2024-06-22,South,Monitor,2,206.51,413.02
5253,2024-06-22,North,Headphones,4,84.72,338.88
5254,2024-06-22,North,Printer,4,153.89,615.56
5254,2024-06-22,North,Mouse,4,22.71,90.84
5254,2024-06-22,North,Tablet,1,544.45,544.45
5255,2024-06-22,South,Tablet,3,467.97,1403.91
5255,2024-06-22,South,Keyboard,3,41.51,124.53
5256,2024-06-22,South,Printer,4,152.46,609.84
5257,2024-06-22,West,Smartphone,4,759.75,3039.0
5258,2024-06-22,North,Chair,1,149.43,149.43
5259,2024-06-22,West,Laptop,4,1163.62,4654.48
5259,2024-06-22,West,Headphones,2,74.1,148.2
5260,2024-06-22,South,Smartphone,1,857.69,857.69
5260,2024-06-22,South,Mouse,1,26.8,26.8
5260,2024-06-22,South,Keyboard,3,46.49,139.47
5261,2024-06-22,East,Chair,4,172.95,691.8
5261,2024-06-22,East,Printer,3,144.03,432.09
5261,2024-06-22,East,Desk,4,196.78,787.12
5262,2024-06-22,South,Printer,3,142.57,427.71
5262,2024-06-22,South,Smartphone,1,771.71,771.71
5262,2024-06-22,South,Mouse,4,26.74,106.96
5263,2024-06-22,North,Monitor,2,229.27,458.54
5263,2024-06-22,North,Keyboard,1,42.54,42.54
5264,2024-06-22,East,Monitor,1,221.41,221.41
5265,2024-06-22,South,Keyboard,2,48.93,97.86
5265,2024-06-22,South,Monitor,1,238.06,238.06
5266,2024-06-22,West,Laptop,1,1163.2,1163.2
5266,2024-06-22,West,Chair,4,173.15,692.6
5266,2024-06-22,West,Keyboard,3,40.91,122.73
5267,2024-06-22,South,Smartphone,2,759.01,1518.02
5267,2024-06-22,South,Desk,3,191.05,573.15
5267,2024-06-22,South,Mouse,1,25.08,25.08
5268,2024-06-22,South,Tablet,2,463.39,926.78
5269,2024-06-22,South,Tablet,1,490.59,490.59
5269,2024-06-22,South,Monitor,2,241.03,482.06
5270,2024-06-22,North,Smartphone,1,723.51,723.51
5271,2024-06-22,North,Desk,4,200.26,801.04
5272,2024-06-22,South,Keyboard,4,49.11,196.44
5273,2024-06-22,South,Monitor,1,199.31,199.31
5273,2024-06-22,South,Mouse,1,25.83,25.83
5274,2024-06-22,West,Chair,4,147.62,590.48
5275,2024-06-22,North,Smartphone,2,788.65,1577.3
5276,2024-06-23,East,Laptop,1,1135.65,1135.65
5276,2024-06-23,East,Tablet,3,481.95,1445.85
5276,2024-06-23,East,Monitor,4,204.36,817.44
5277,2024-06-23,South,Keyboard,2,46.9,93.8
5278,2024-06-23,South,Keyboard,1,49.15,49.15
5278,2024-06-23,South,Laptop,4,1080.15,4320.6
5279,2024-06-23,North,Mouse,3,26.94,80.82
5280,2024-06-23,South,Keyboard,1,46.72,46.72
5280,2024-06-23,South,Keyboard,4,41.09,164.36
5280,2024-06-23,South,Headphones,4,87.81,351.24
5281,2024-06-23,East,Laptop,2,1027.03,2054.06
5281,2024-06-23,East,Chair,2,151.52,303.04
5281,2024-06-23,East,Tablet,4,464.24,1856.96
5282,2024-06-23,North,Desk,4,207.52,830.08
5283,2024-06-23,North,Keyboard,3,45.32,135.96
5283,2024-06-23,North,Smartphone,4,755.31,3021.24
5284,2024-06-23,West,Desk,4,188.42,753.68
5284,2024-06-23,West,Desk,2,209.9,419.8
5285,2024-06-23,West,Smartphone,3,726.72,2180.16
5285,2024-06-23,West,Monitor,2,238.51,477.02
5285,2024-06-23,West,Headphones,1,75.46,75.46
5286,2024-06-23,North,Laptop,1,1206.61,1206.61
5286,2024-06-23,North,Tablet,4,536.82,2147.28
5287,2024-06-23,South,Headphones,2,78.8,157.6
5287,2024-06-23,South,Desk,1,206.85,206.85
5287,2024-06-23,South,Smartphone,3,789.82,2369.46
5288,2024-06-23,East,Tablet,4,450.78,1803.12
5288,2024-06-23,East,Chair,3,166.72,500.16
5289,2024-06-23,North,Chair,4,153.16,612.64
5290,2024-06-23,South,Smartphone,1,861.38,861.38
5290,2024-06-23,South,Headphones,4,83.59,334.36
5290,2024-06-23,South,Tablet,3,541.4,1624.2
5291,2024-06-23,East,Monitor,3,210.73,632.19
5291,2024-06-23,East,Desk,2,202.14,404.28
5291,2024-06-23,East,Smartphone,4,828.7,3314.8
5292,2024-06-23,North,Headphones,3,74.08,222.24
5293,2024-06-23,South,Chair,4,145.43,581.72
5294,2024-06-23,South,Desk,2,186.97,373.94
5294,2024-06-23,South,Mouse,2,23.54,47.08
5295,2024-06-23,South,Monitor,3,213.83,641.49
5295,2024-06-23,South,Headphones,2,84.07,168.14
5296,2024-06-23,West,Laptop,2,990.35,1980.7
5296,2024-06-23,West,Monitor,4,207.33,829.32
5296,2024-06-23,West,Chair,2,156.59,313.18
5297,2024-06-23,West,Chair,3,160.63,481.89
5298,2024-06-23,North,Printer,3,136.44,409.32
5298,2024-06-23,North,Chair,4,158.82,635.28
5298,2024-06-23,North,Monitor,2,239.9,479.8
5299,2024-06-23,East,Printer,2,151.71,303.42
5299,2024-06-23,East,Desk,3,212.61,637.83
5300,2024-06-23,East,Smartphone,4,810.58,3242.32
5300,2024-06-23,East,Desk,2,213.81,427.62
5301,2024-06-23,North,Desk,3,208.49,625.47
5302,2024-06-23,North,Desk,4,209.54,838.16
5303,2024-06-23,East,Smartphone,1,870.57,870.57
5303,2024-06-23,East,Headphones,2,85.37,170.74
5303,2024-06-23,East,Mouse,3,25.42,76.26
5304,2024-06-23,East,Laptop,1,994.89,994.89
5304,2024-06-23,East,Headphones,2,84.29,168.58
5304,2024-06-23,East,Printer,3,131.41,394.23
5305,2024-06-23,South,Laptop,3,1058.38,3175.14
5305,2024-06-23,South,Desk,4,214.42,857.68
5305,2024-06-23,South,Tablet,2,533.39,1066.78
5306,2024-06-23,South,Mouse,3,26.48,79.44
5306,2024-06-23,South,Printer,2,139.4,278.8
5306,2024-06-23,South,Desk,2,194.39,388.78
5307,2024-06-23,North,Keyboard,3,42.17,126.51
5307,2024-06-23,North,Monitor,4,232.82,931.28
5307,2024-06-23,North,Monitor,1,231.81,231.81
5308,2024-06-23,West,Monitor,4,211.31,845.24
5308,2024-06-23,West,Desk,4,199.35,797.4
5308,2024-06-23,West,Mouse,1,25.68,25.68
5309,2024-06-23,South,Desk,4,185.92,743.68
5309,2024-06-23,South,Printer,2,138.84,277.68
5310,2024-06-23,West,Keyboard,1,44.13,44.13
5310,2024-06-23,West,Monitor,3,239.3,717.9
5311,2024-06-24,West,Tablet,4,537.25,2149.0
5311,2024-06-24,West,Printer,4,147.19,588.76
5312,2024-06-24,North,Chair,3,156.67,470.01
5313,2024-06-24,South,Desk,2,202.03,404.06
5313,2024-06-24,South,Printer,2,139.42,278.84
5313,2024-06-24,South,Monitor,4,215.62,862.48
5314,2024-06-24,North,Chair,3,159.49,478.47
5315,2024-06-24,South,Smartphone,2,859.86,1719.72
5315,2024-06-24,South,Mouse,2,26.71,53.42
5316,2024-06-24,South,Monitor,4,225.71,902.84
5316,2024-06-24,South,Laptop,4,1089.1,4356.4
5316,2024-06-24,South,Chair,2,145.34,290.68
5317,2024-06-24,East,Keyboard,1,48.25,48.25
5317,2024-06-24,East,Desk,1,203.58,203.58
5317,2024-06-24,East,Headphones,1,83.67,83.67
5318,2024-06-24,South,Laptop,3,1109.11,3327.33
5319,2024-06-24,South,Keyboard,3,43.59,130.77
5319,2024-06-24,South,Laptop,2,1181.87,2363.74
5319,2024-06-24,South,Monitor,1,214.05,214.05
5320,2024-06-24,East,Printer,3,126.51,379.53
5320,2024-06-24,East,Keyboard,2,46.96,93.92
5320,2024-06-24,East,Tablet,3,458.34,1375.02
5321,2024-06-24,North,Desk,1,206.8,206.8
5322,2024-06-24,West,Smartphone,4,794.25,3177.0
5322,2024-06-24,West,Printer,3,146.94,440.82
5323,2024-06-24,East,Headphones,3,78.21,234.63
5323,2024-06-24,East,Smartphone,4,819.08,3276.32
5324,2024-06-24,South,Keyboard,1,47.77,47.77
5324,2024-06-24,South,Tablet,3,463.76,1391.28
5325,2024-06-24,North,Headphones,3,75.82,227.46
5325,2024-06-24,North,Desk,1,198.28,198.28
5326,2024-06-24,South,Desk,4,206.51,826.04
5326,2024-06-24,South,Monitor,1,210.95,210.95
5327,2024-06-25,East,Chair,1,168.84,168.84
5327,2024-06-25,East,Laptop,3,1120.63,3361.89
5327,2024-06-25,East,Laptop,1,1062.79,1062.79
5328,2024-06-25,North,Desk,4,192.51,770.04
5329,2024-06-25,West,Headphones,2,84.9,169.8
5329,2024-06-25,West,Printer,1,140.08,140.08
5330,2024-06-25,North,Chair,2,161.33,322.66
5330,2024-06-25,North,Tablet,4,497.68,1990.72
5330,2024-06-25,North,Chair,2,172.6,345.2
5331,2024-06-25,North,Tablet,3,540.72,1622.16
5331,2024-06-25,North,Headphones,2,87.44,174.88
5332,2024-06-25,North,Chair,3,175.07,525.21
5332,2024-06-25,North,Monitor,2,221.84,443.68
5332,2024-06-25,North,Chair,1,151.86,151.86
5333,2024-06-25,West,Keyboard,1,48.89,48.89
5333,2024-06-25,West,Smartphone,3,872.15,2616.45
5333,2024-06-25,West,Laptop,1,1019.11,1019.11
5334,2024-06-25,West,Mouse,1,24.79,24.79
5334,2024-06-25,West,Keyboard,4,49.01,196.04
5334,2024-06-25,West,Tablet,3,493.13,1479.39
5335,2024-06-25,South,Laptop,3,1132.92,3398.76
5335,2024-06-25,South,Mouse,4,23.44,93.76
5335,2024-06-25,South,Laptop,4,1195.32,4781.28
5336,2024-06-25,South,Keyboard,1,45.56,45.56
5337,2024-06-25,South,Mouse,4,23.37,93.48
5337,2024-06-25,South,Headphones,1,75.62,75.62
5338,2024-06-25,South,Keyboard,2,43.04,86.08
5338,2024-06-25,South,Laptop,2,1206.21,2412.42
5339,2024-06-25,South,Printer,3,149.21,447.63
5339,2024-06-25,South,Printer,1,140.41,140.41
5340,2024-06-25,South,Tablet,2,541.95,1083.9
5340,2024-06-25,South,Monitor,3,240.46,721.38
5341,2024-06-25,South,Chair,1,155.25,155.25
5341,2024-06-25,South,Keyboard,2,46.41,92.82
5341,2024-06-25,South,Headphones,2,81.06,162.12
5342,2024-06-25,North,Desk,3,204.19,612.57
5342,2024-06-25,North,Laptop,3,1016.69,3050.07
5342,2024-06-25,North,Smartphone,3,853.1,2559.3
5343,2024-06-25,North,Monitor,3,221.66,664.98
5343,2024-06-25,North,Smartphone,2,786.33,1572.66
5344,2024-06-25,East,Desk,2,182.67,365.34
5345,2024-06-25,East,Chair,3,146.84,440.52
5346,2024-06-25,East,Keyboard,2,42.73,85.46
5346,2024-06-25,East,Printer,4,131.29,525.16
5347,2024-06-25,South,Tablet,4,452.1,1808.4
5347,2024-06-25,South,Monitor,2,214.74,429.48
5347,2024-06-25,South,Chair,3,174.79,524.37
5348,2024-06-25,East,Smartphone,1,812.55,812.55
5348,2024-06-25,East,Keyboard,4,46.36,185.44
5348,2024-06-25,East,Chair,3,154.21,462.63
5349,2024-06-25,West,Smartphone,4,768.3,3073.2
5349,2024-06-25,West,Keyboard,2,47.54,95.08
5350,2024-06-25,West,Mouse,3,24.37,73.11
5350,2024-06-25,West,Laptop,3,1179.46,3538.38
5351,2024-06-25,South,Headphones,4,86.51,346.04
5351,2024-06-25,South,Printer,3,137.39,412.17
5352,2024-06-25,North,Monitor,1,228.83,228.83
5353,2024-06-25,East,Keyboard,1,45.1,45.1
5353,2024-06-25,East,Desk,4,203.67,814.68
5353,2024-06-25,East,Monitor,1,238.9,238.9
5354,2024-06-25,North,Keyboard,4,40.69,162.76
5355,2024-06-25,East,Keyboard,3,41.08,123.24
5355,2024-06-25,East,Monitor,1,202.63,202.63
5356,2024-06-25,South,Monitor,3,201.99,605.97
5357,2024-06-25,South,Headphones,3,72.32,216.96
5357,2024-06-25,South,Monitor,2,204.22,408.44
5358,2024-06-25,East,Printer,3,146.41,439.23
5359,2024-06-26,West,Headphones,1,72.33,72.33
5359,2024-06-26,West,Monitor,3,217.73,653.19
5360,2024-06-26,East,Mouse,2,22.65,45.3
5361,2024-06-26,North,Headphones,1,74.86,74.86
5361,2024-06-26,North,Smartphone,3,862.57,2587.71
5361,2024-06-26,North,Laptop,3,1184.45,3553.35
5362,2024-06-26,South,Monitor,4,208.86,835.44
5362,2024-06-26,South,Headphones,1,77.29,77.29
5363,2024-06-26,West,Monitor,2,218.23,436.46
5363,2024-06-26,West,Chair,4,164.83,659.32
5363,2024-06-26,West,Keyboard,2,49.39,98.78
5364,2024-06-26,South,Keyboard,2,46.68,93.36
5364,2024-06-26,South,Printer,3,150.9,452.7
5365,2024-06-26,North,Laptop,2,999.67,1999.34
5365,2024-06-26,North,Tablet,4,535.62,2142.48
5366,2024-06-26,South,Headphones,2,77.65,155.3
5366,2024-06-26,South,Tablet,2,472.74,945.48
5366,2024-06-26,South,Smartphone,4,804.21,3216.84
5367,2024-06-26,South,Monitor,1,227.52,227.52
5367,2024-06-26,South,Tablet,4,510.89,2043.56
5367,2024-06-26,South,Smartphone,4,757.82,3031.28
5368,2024-06-26,South,Smartphone,2,852.42,1704.84
5368,2024-06-26,South,Printer,1,140.53,140.53
5368,2024-06-26,South,Monitor,3,219.79,659.37
5369,2024-06-26,West,Keyboard,2,46.65,93.3
5370,2024-06-26,East,Chair,2,173.41,346.82
5370,2024-06-26,East,Mouse,4,24.01,96.04
